"Time (s)","Illuminance (lx)"
1.464796018E2,3.000000000E0
1.466823911E2,1.000000000E0
1.474939145E2,3.000000000E0
1.476967954E2,5.000000000E0
1.478997068E2,1.000000000E0
1.485084409E2,0.000000000E0
1.487111997E2,2.000000000E0
1.491169614E2,1.000000000E0
1.493199033E2,3.000000000E0
1.495226926E2,8.000000000E0
1.497255430E2,2.000000000E0
1.501313047E2,5.000000000E0
1.503342160E2,1.400000000E1
1.505370664E2,1.700000000E1
1.507401304E2,4.000000000E1
1.509427976E2,5.200000000E1
1.511457090E2,7.000000000E0
1.513485593E2,2.800000000E1
1.515513791E2,5.100000000E1
1.517543210E2,1.600000000E1
1.519571408E2,6.000000000E0
1.521603269E2,2.000000000E0
1.523628721E2,1.000000000E0
1.525657834E2,0.000000000E0
1.533772458E2,1.000000000E0
1.535805234E2,3.000000000E0
1.539858579E2,1.000000000E0
1.541887388E2,0.000000000E0
1.545946217E2,3.000000000E0
1.547974110E2,6.000000000E0
1.550002613E2,2.000000000E0
1.552032032E2,1.000000000E0
1.558118153E2,7.000000000E0
1.560148182E2,5.000000000E0
1.562176075E2,2.000000000E0
1.564204579E2,0.000000000E0
1.568262501E2,6.000000000E0
1.570291005E2,1.600000000E1
1.572319813E2,2.100000000E1
1.574350453E2,5.100000000E1
1.576377125E2,5.600000000E1
1.578405629E2,3.900000000E1
1.580435048E2,3.000000000E1
1.582462941E2,2.300000000E1
1.584491749E2,2.000000000E0
1.586520253E2,1.000000000E0
1.588552418E2,0.000000000E0
1.590577565E2,2.000000000E0
1.592606068E2,3.000000000E0
1.596663685E2,1.000000000E0
1.602749501E2,2.000000000E0
1.604778614E2,3.000000000E0
1.608835926E2,1.000000000E0
1.614921437E2,2.000000000E0
1.616950245E2,5.000000000E0
1.618978749E2,2.000000000E0
1.621009388E2,5.000000000E0
1.623036671E2,8.000000000E0
1.625065174E2,6.000000000E0
1.629122181E2,3.000000000E0
1.631150990E2,2.300000000E1
1.633179798E2,3.000000000E1
1.635208607E2,4.000000000E1
1.637238026E2,3.500000000E1
1.639266224E2,2.400000000E1
1.641299000E2,5.000000000E0
1.643323841E2,1.000000000E0
1.645352345E2,0.000000000E0
1.647381071E2,1.000000000E0
1.649409574E2,2.000000000E0
1.651440214E2,1.000000000E0
1.653466886E2,2.000000000E0
1.655495695E2,1.000000000E0
1.657524503E2,0.000000000E0
1.659553312E2,1.500000000E1
1.661582120E2,1.600000000E1
1.663610319E2,7.000000000E0
1.665641874E2,0.000000000E0
1.667667325E2,2.000000000E0
1.669696134E2,1.000000000E0
1.671724943E2,6.000000000E0
1.673753446E2,1.500000000E1
1.675783781E2,1.100000000E1
1.677810453E2,3.000000000E0
1.679839261E2,1.000000000E1
1.681867765E2,3.000000000E0
1.683896574E2,5.000000000E0
1.689984525E2,1.400000000E1
1.692011198E2,2.600000000E1
1.694040006E2,2.400000000E1
1.696068510E2,2.900000000E1
1.698097318E2,2.400000000E1
1.700126127E2,1.100000000E1
1.702154630E2,1.000000000E0
1.708240751E2,2.000000000E0
1.710269254E2,3.000000000E0
1.712297758E2,2.000000000E0
1.714327482E2,0.000000000E0
1.718383573E2,1.000000000E0
1.722440885E2,3.000000000E0
1.726497892E2,1.000000000E0
1.734612821E2,2.000000000E0
1.738670133E2,1.000000000E0
1.754898937E2,8.000000000E0
1.756927746E2,1.200000000E1
1.758956555E2,5.000000000E0
1.760985058E2,1.900000000E1
1.765042065E2,1.400000000E1
1.767074230E2,6.000000000E0
1.769099682E2,1.000000000E0
1.775185192E2,0.000000000E0
1.777215527E2,1.000000000E0
1.779242199E2,2.000000000E0
1.781271008E2,3.000000000E0
1.783299816E2,6.000000000E0
1.785328320E2,5.000000000E0
1.787357434E2,0.000000000E0
1.789385632E2,1.000000000E0
1.791416882E2,3.000000000E0
1.793442639E2,5.000000000E0
1.795471142E2,3.000000000E0
1.797499951E2,1.000000000E0
1.803585766E2,2.000000000E0
1.805614270E2,5.000000000E0
1.807643078E2,3.000000000E0
1.809671582E2,2.000000000E0
1.811700695E2,1.000000000E0
1.813728894E2,2.000000000E0
1.815759533E2,3.000000000E0
1.817785900E2,1.200000000E1
1.819814709E2,1.000000000E1
1.821843212E2,1.200000000E1
1.823871716E2,2.100000000E1
1.825901440E2,5.500000000E1
1.827928723E2,4.800000000E1
1.829957226E2,1.700000000E1
1.831986035E2,1.100000000E1
1.834014538E2,5.000000000E0
1.836043347E2,2.000000000E0
1.838071545E2,1.000000000E0
1.844157360E2,3.000000000E0
1.848215418E2,1.000000000E0
1.852271814E2,0.000000000E0
1.854304896E2,1.000000000E0
1.856329126E2,2.000000000E0
1.858357630E2,3.000000000E0
1.860386438E2,2.000000000E0
1.862414942E2,1.000000000E0
1.864445582E2,0.000000000E0
1.866474695E2,1.000000000E0
1.868501062E2,3.000000000E0
1.870529566E2,6.000000000E0
1.872558069E2,2.000000000E0
1.874586878E2,1.000000000E0
1.878647242E2,0.000000000E0
1.880672693E2,1.000000000E0
1.882700892E2,0.000000000E0
1.886758204E2,1.000000000E0
1.888788233E2,3.000000000E0
1.890814905E2,1.500000000E1
1.892843714E2,2.000000000E0
1.894872217E2,5.000000000E0
1.896900721E2,6.000000000E0
1.898929224E2,3.000000000E0
1.902990198E2,1.000000000E0
1.907043238E2,0.000000000E0
1.913130884E2,1.000000000E0
1.915157251E2,3.000000000E0
1.917186060E2,8.000000000E0
1.919214563E2,3.000000000E0
1.921244288E2,1.000000000E0
1.923272181E2,0.000000000E0
1.925300074E2,2.000000000E0
1.927332850E2,3.000000000E0
1.931386194E2,1.000000000E0
1.935443201E2,0.000000000E0
1.937473536E2,1.000000000E0
1.939499903E2,7.000000000E0
1.941528406E2,1.400000000E1
1.943557215E2,2.000000000E0
1.945585389E2,8.000000000E0
1.947614502E2,1.100000000E1
1.949642396E2,8.000000000E0
1.951671204E2,5.000000000E0
1.953699402E2,1.400000000E1
1.957757020E2,2.000000000E0
1.959785218E2,5.000000000E0
1.961816163E2,1.000000000E1
1.965871033E2,2.000000000E0
1.967899231E2,5.000000000E0
1.969927735E2,3.000000000E0
1.971957459E2,1.000000000E0
1.980070557E2,3.000000000E0
1.984127564E2,5.000000000E0
1.986159119E2,2.000000000E0
1.988184571E2,0.000000000E0
1.992241883E2,1.000000000E0
1.994270081E2,2.000000000E0
1.996299805E2,3.000000000E0
2.000355591E2,1.000000000E0
2.008469910E2,2.000000000E0
2.010502076E2,6.000000000E0
2.012526612E2,1.000000000E0
2.018612427E2,0.000000000E0
2.020642762E2,1.000000000E0
2.024697937E2,0.000000000E0
2.026726441E2,1.100000000E1
2.028754944E2,1.400000000E1
2.030783448E2,1.900000000E1
2.032811646E2,1.600000000E1
2.034844727E2,1.900000000E1
2.036868958E2,1.400000000E1
2.038897461E2,2.000000000E0
2.040926270E2,3.000000000E0
2.042954468E2,1.000000000E0
2.044985413E2,0.000000000E0
2.049040141E2,2.000000000E0
2.051068949E2,0.000000000E0
2.053097148E2,2.000000000E0
2.055125956E2,1.000000000E1
2.057154460E2,1.400000000E1
2.059182963E2,3.000000000E0
2.061211467E2,1.000000000E0
2.065268473E2,2.000000000E0
2.067296977E2,3.000000000E0
2.071354594E2,1.000000000E0
2.075411601E2,0.000000000E0
2.077440409E2,2.000000000E0
2.081497416E2,1.000000000E0
2.087582926E2,0.000000000E0
2.089611735E2,1.100000000E1
2.091640238E2,7.000000000E0
2.093670573E2,6.000000000E0
2.095697245E2,2.000000000E0
2.097725749E2,6.000000000E0
2.099754252E2,1.900000000E1
2.101782756E2,6.000000000E0
2.103811259E2,2.600000000E1
2.105839762E2,1.100000000E1
2.107867961E2,3.000000000E0
2.109896769E2,1.000000000E0
2.115982280E2,3.000000000E0
2.118013835E2,1.000000000E0
2.126125407E2,0.000000000E0
2.128154216E2,1.000000000E0
2.130182414E2,0.000000000E0
2.132215495E2,1.000000000E0
2.134240336E2,2.000000000E0
2.136268840E2,3.000000000E0
2.138297953E2,1.000000000E0
2.142356181E2,0.000000000E0
2.144383769E2,1.000000000E0
2.146412385E2,3.000000000E0
2.148441193E2,5.000000000E0
2.150470478E2,0.000000000E0
2.152499287E2,1.000000000E0
2.154528095E2,0.000000000E0
2.156558124E2,1.000000000E0
2.162642414E2,0.000000000E0
2.164671223E2,1.000000000E1
2.166700336E2,7.000000000E0
2.168728229E2,5.000000000E0
2.170759785E2,8.000000000E0
2.172785541E2,2.400000000E1
2.174814350E2,1.900000000E1
2.176842853E2,2.000000000E0
2.178871357E2,5.000000000E0
2.180901081E2,7.000000000E0
2.182928669E2,1.000000000E0
2.184957172E2,0.000000000E0
2.186985981E2,1.000000000E0
2.189014484E2,0.000000000E0
2.193071796E2,1.000000000E0
2.195102741E2,5.000000000E0
2.197128803E2,2.000000000E0
2.201186726E2,0.000000000E0
2.203215229E2,1.000000000E0
2.205244038E2,5.000000000E0
2.209304706E2,3.000000000E0
2.211328937E2,0.000000000E0
2.215385944E2,1.000000000E0
2.217414448E2,2.000000000E0
2.219445087E2,1.000000000E1
2.221471455E2,1.200000000E1
2.223500263E2,5.000000000E0
2.225528461E2,6.000000000E0
2.227556965E2,1.000000000E0
2.229585773E2,3.000000000E0
2.233642475E2,5.000000000E0
2.235671589E2,1.200000000E1
2.237699787E2,2.600000000E1
2.239728290E2,2.000000000E1
2.241756794E2,1.200000000E1
2.243787739E2,2.900000000E1
2.245813647E2,1.700000000E1
2.247841845E2,6.000000000E0
2.249870654E2,1.000000000E0
2.251898852E2,0.000000000E0
2.255955553E2,1.000000000E0
2.257984362E2,3.000000000E0
2.262041064E2,1.000000000E0
2.270154467E2,3.000000000E0
2.274211779E2,0.000000000E0
2.276239977E2,1.000000000E0
2.278270922E2,0.000000000E0
2.280296679E2,1.000000000E0
2.282324877E2,3.000000000E0
2.284353686E2,2.000000000E0
2.286382189E2,1.000000000E0
2.290441637E2,0.000000000E0
2.292468005E2,1.000000000E0
2.294496813E2,2.000000000E0
2.298553820E2,1.000000000E0
2.300582324E2,1.100000000E1
2.302613268E2,2.100000000E1
2.304639330E2,8.000000000E0
2.306667834E2,3.700000000E1
2.308696337E2,4.700000000E1
2.310724841E2,3.900000000E1
2.312753954E2,1.900000000E1
2.314782153E2,1.400000000E1
2.316810656E2,1.000000000E0
2.322896471E2,0.000000000E0
2.324924975E2,1.000000000E0
2.326955920E2,0.000000000E0
2.328982592E2,5.000000000E0
2.331010790E2,1.000000000E1
2.335068713E2,0.000000000E0
2.337097216E2,1.000000000E0
2.341157885E2,2.000000000E0
2.343183337E2,5.000000000E0
2.345211840E2,3.000000000E0
2.347240413E2,2.000000000E0
2.349269222E2,1.000000000E0
2.353325924E2,5.000000000E0
2.355354427E2,2.000000000E0
2.357382930E2,5.000000000E0
2.359411129E2,2.000000000E0
2.361440243E2,7.000000000E0
2.363468441E2,2.800000000E1
2.365500301E2,1.400000000E1
2.367525142E2,3.400000000E1
2.371582454E2,1.900000000E1
2.373610653E2,3.400000000E1
2.377667965E2,3.300000000E1
2.379696163E2,1.700000000E1
2.381724972E2,1.000000000E0
2.385782284E2,3.000000000E0
2.387810482E2,5.000000000E0
2.389843258E2,3.000000000E0
2.391868099E2,1.000000000E0
2.397953304E2,0.000000000E0
2.399986080E2,3.000000000E0
2.402010311E2,5.000000000E0
2.404039119E2,7.000000000E0
2.406067623E2,1.000000000E0
2.410124630E2,0.000000000E0
2.414184993E2,1.000000000E0
2.422295650E2,2.000000000E0
2.426353267E2,1.000000000E0
2.428381466E2,2.000000000E0
2.432438778E2,3.000000000E0
2.434467281E2,2.100000000E1
2.436495784E2,2.400000000E1
2.438527645E2,1.600000000E1
2.440553707E2,8.000000000E0
2.442581905E2,3.000000000E0
2.444611019E2,0.000000000E0
2.448668696E2,1.000000000E0
2.450696894E2,2.000000000E0
2.452729670E2,3.000000000E0
2.454754511E2,0.000000000E0
2.456782709E2,1.000000000E0
2.460839716E2,2.000000000E0
2.462870051E2,6.000000000E0
2.466925226E2,1.000000000E0
2.468954035E2,2.000000000E0
2.470982538E2,1.000000000E0
2.473011652E2,3.000000000E0
2.477072016E2,1.000000000E0
2.479096857E2,0.000000000E0
2.483153864E2,1.000000000E0
2.485182367E2,2.000000000E0
2.487213007E2,1.000000000E0
2.491267572E2,5.000000000E0
2.493296381E2,8.000000000E0
2.495324885E2,6.000000000E0
2.497353388E2,2.000000000E0
2.499381586E2,3.000000000E0
2.503438593E2,6.000000000E0
2.507495600E2,1.000000000E0
2.511555048E2,2.000000000E0
2.513580805E2,6.000000000E0
2.517638422E2,1.000000000E0
2.525751825E2,3.000000000E0
2.527780634E2,2.000000000E0
2.529808832E2,1.000000000E0
2.531837641E2,0.000000000E0
2.535898005E2,3.000000000E0
2.537922846E2,7.000000000E0
2.539951349E2,2.000000000E0
2.541979853E2,1.000000000E0
2.546038363E2,0.000000000E0
2.548065340E2,1.000000000E0
2.550094759E2,0.000000000E0
2.554151156E2,5.000000000E0
2.556180575E2,1.000000000E0
2.558208773E2,3.000000000E0
2.560240023E2,5.000000000E0
2.562265780E2,7.000000000E0
2.564294588E2,3.000000000E0
2.566323397E2,1.000000000E0
2.572408907E2,2.000000000E0
2.574437411E2,3.000000000E0
2.580523531E2,0.000000000E0
2.582552035E2,1.000000000E0
2.584583285E2,2.000000000E0
2.586609652E2,7.000000000E0
2.588638155E2,1.700000000E1
2.590667269E2,1.400000000E1
2.592695773E2,2.000000000E0
2.594724886E2,1.000000000E0
2.598784945E2,3.000000000E0
2.600810397E2,2.000000000E0
2.604869540E2,0.000000000E0
2.606896212E2,1.000000000E0
2.612982333E2,7.000000000E0
2.617039645E2,2.000000000E0
2.619068453E2,0.000000000E0
2.621096957E2,1.000000000E0
2.625153658E2,2.000000000E0
2.627182162E2,3.000000000E0
2.629211275E2,1.000000000E0
2.633268282E2,1.200000000E1
2.635296481E2,1.100000000E1
2.637324679E2,5.000000000E0
2.639353487E2,1.000000000E0
2.641382296E2,1.400000000E1
2.643410494E2,1.000000000E1
2.645438998E2,6.000000000E0
2.647470316E2,3.000000000E0
2.649496378E2,0.000000000E0
2.651524576E2,1.000000000E0
2.653553385E2,2.000000000E0
2.655581888E2,7.000000000E0
2.659639200E2,2.000000000E0
2.661667399E2,0.000000000E0
2.663696207E2,1.000000000E0
2.667752909E2,2.000000000E0
2.669781412E2,5.000000000E0
2.671812967E2,3.000000000E0
2.673838419E2,0.000000000E0
2.679923929E2,2.000000000E0
2.681953959E2,5.000000000E0
2.683981241E2,1.400000000E1
2.686009440E2,1.000000000E0
2.696155619E2,0.000000000E0
2.698180460E2,1.000000000E0
2.710351175E2,0.000000000E0
2.718465189E2,1.000000000E0
2.720493387E2,3.000000000E0
2.722521891E2,2.000000000E0
2.724550394E2,1.000000000E0
2.726578898E2,0.000000000E0
2.730638956E2,1.000000000E0
2.732664103E2,0.000000000E0
2.738749308E2,2.000000000E0
2.740779337E2,5.000000000E0
2.742806315E2,1.000000000E1
2.744835428E2,5.000000000E0
2.746863561E2,0.000000000E0
2.750920263E2,1.000000000E0
2.757005773E2,3.000000000E0
2.759034277E2,2.000000000E0
2.763091283E2,1.000000000E0
2.769178320E2,2.000000000E0
2.775263525E2,1.000000000E0
2.791492467E2,2.000000000E0
2.793520971E2,1.000000000E0
2.797578283E2,2.000000000E0
2.809750219E2,1.000000000E0
2.925373515E2,2.000000000E0
2.927402323E2,1.000000000E0
2.937544535E2,2.000000000E0
2.939573039E2,1.000000000E0
2.941601847E2,2.000000000E0
2.945660677E2,1.000000000E0
2.970003023E2,2.000000000E0
2.978113680E2,1.000000000E0
3.051138789E2,2.000000000E0
3.057223994E2,0.000000000E0
3.061281001E2,1.000000000E0
3.065338007E2,2.000000000E0
3.067366816E2,3.000000000E0
3.069395014E2,1.000000000E0
3.071423518E2,2.000000000E0
3.077509028E2,5.000000000E0
3.079537531E2,7.000000000E0
3.081566035E2,5.000000000E0
3.083594843E2,1.000000000E0
3.085623042E2,2.000000000E0
3.089680048E2,1.000000000E0
3.091708857E2,5.000000000E0
3.097796198E2,6.000000000E0
3.099823786E2,5.000000000E0
3.101852595E2,3.000000000E0
3.103881403E2,2.000000000E0
3.109967524E2,3.000000000E0
3.111997858E2,5.000000000E0
3.114024836E2,8.000000000E0
3.116053645E2,1.500000000E1
3.118082148E2,2.300000000E1
3.120110651E2,2.500000000E1
3.122140070E2,2.600000000E1
3.124167963E2,2.900000000E1
3.126199824E2,1.900000000E1
3.128225275E2,2.600000000E1
3.130253779E2,4.900000000E1
3.132282282E2,6.500000000E1
3.134310786E2,5.300000000E1
3.136340510E2,1.100000000E1
3.138368098E2,2.000000000E0
3.140396906E2,1.400000000E1
3.142425410E2,6.400000000E1
3.144454218E2,1.030000000E2
3.146482497E2,7.400000000E1
3.148511001E2,3.000000000E1
3.150542556E2,1.100000000E1
3.152568313E2,5.000000000E0
3.154596816E2,3.700000000E1
3.156625319E2,8.000000000E1
3.158654128E2,8.100000000E1
3.160682937E2,4.400000000E1
3.162711135E2,8.000000000E0
3.164739944E2,5.000000000E0
3.166768752E2,2.100000000E1
3.168796950E2,6.600000000E1
3.170826064E2,6.500000000E1
3.172854262E2,3.400000000E1
3.174884902E2,3.000000000E0
3.176911574E2,5.000000000E0
3.178940383E2,4.000000000E1
3.180968886E2,5.200000000E1
3.182997390E2,2.900000000E1
3.185026504E2,8.000000000E0
3.187054397E2,7.000000000E0
3.191111709E2,1.500000000E1
3.193140517E2,2.800000000E1
3.197197219E2,6.000000000E0
3.199227859E2,5.000000000E0
3.201254226E2,1.100000000E1
3.203283034E2,3.200000000E1
3.205311843E2,3.400000000E1
3.207340652E2,1.900000000E1
3.209369155E2,5.000000000E0
3.211397658E2,6.000000000E0
3.213429824E2,2.000000000E1
3.215454665E2,3.400000000E1
3.217483169E2,3.300000000E1
3.219512282E2,1.400000000E1
3.221540481E2,5.000000000E0
3.225597793E2,1.500000000E1
3.227626601E2,2.600000000E1
3.229655105E2,5.600000000E1
3.231683303E2,3.000000000E1
3.233712417E2,6.000000000E0
3.237772475E2,2.400000000E1
3.239797317E2,3.800000000E1
3.241825820E2,3.700000000E1
3.243854323E2,7.000000000E0
3.245882572E2,1.000000000E1
3.247913822E2,8.000000000E0
3.249939273E2,2.600000000E1
3.251968082E2,4.000000000E1
3.253996585E2,3.400000000E1
3.256025394E2,1.000000000E1
3.258054203E2,5.000000000E0
3.260082401E2,1.400000000E1
3.262115177E2,2.600000000E1
3.264139408E2,4.300000000E1
3.266167911E2,3.300000000E1
3.268197025E2,6.000000000E0
3.270225528E2,1.400000000E1
3.274282535E2,3.700000000E1
3.276311039E2,4.200000000E1
3.278339542E2,3.200000000E1
3.280368045E2,7.000000000E0
3.282396854E2,1.200000000E1
3.284425052E2,2.900000000E1
3.286458133E2,5.300000000E1
3.288482975E2,5.800000000E1
3.290511478E2,4.300000000E1
3.292539981E2,6.000000000E0
3.294568790E2,1.100000000E1
3.296599125E2,3.900000000E1
3.298626102E2,9.000000000E1
3.300654911E2,8.900000000E1
3.302685245E2,2.600000000E1
3.304712528E2,1.700000000E1
3.306741336E2,2.000000000E1
3.308769535E2,5.500000000E1
3.310801090E2,9.600000000E1
3.312826542E2,6.500000000E1
3.314855350E2,1.600000000E1
3.316884464E2,4.000000000E1
3.318912967E2,3.200000000E1
3.320941471E2,6.500000000E1
3.322969974E2,8.700000000E1
3.325003055E2,3.800000000E1
3.327027286E2,2.300000000E1
3.329055790E2,2.800000000E1
3.331084598E2,4.700000000E1
3.333112796E2,8.100000000E1
3.335143741E2,6.100000000E1
3.337170108E2,1.600000000E1
3.339198917E2,3.700000000E1
3.341227420E2,2.900000000E1
3.343255924E2,4.400000000E1
3.345285038E2,6.200000000E1
3.347313139E2,5.500000000E1
3.349345610E2,7.000000000E0
3.351370756E2,1.900000000E1
3.353399260E2,4.400000000E1
3.355428068E2,7.800000000E1
3.357456572E2,5.800000000E1
3.359486601E2,1.700000000E1
3.361513578E2,2.000000000E1
3.363542387E2,2.300000000E1
3.365570890E2,6.700000000E1
3.367599699E2,7.800000000E1
3.369628202E2,5.600000000E1
3.371656401E2,8.000000000E0
3.373688566E2,1.500000000E1
3.375713408E2,2.900000000E1
3.377742216E2,6.000000000E1
3.379771025E2,5.500000000E1
3.381799833E2,2.900000000E1
3.383829863E2,1.100000000E1
3.385856840E2,1.200000000E1
3.387885649E2,5.600000000E1
3.389914152E2,8.300000000E1
3.391942961E2,7.400000000E1
3.393971769E2,1.700000000E1
3.398031523E2,2.600000000E1
3.400057585E2,8.100000000E1
3.402086393E2,8.700000000E1
3.404114897E2,4.000000000E1
3.406143705E2,1.700000000E1
3.408172819E2,2.100000000E1
3.410201017E2,5.100000000E1
3.412233183E2,8.400000000E1
3.414258635E2,7.100000000E1
3.416287443E2,1.700000000E1
3.418315947E2,2.300000000E1
3.420344450E2,2.500000000E1
3.422374479E2,6.600000000E1
3.424401762E2,7.500000000E1
3.426430571E2,4.300000000E1
3.428459074E2,1.600000000E1
3.430487883E2,2.400000000E1
3.432516691E2,3.300000000E1
3.434545195E2,7.200000000E1
3.436576139E2,5.500000000E1
3.438602507E2,1.700000000E1
3.440631315E2,2.500000000E1
3.442660124E2,2.300000000E1
3.444688932E2,5.200000000E1
3.446717329E2,6.000000000E1
3.448746137E2,4.600000000E1
3.450778303E2,1.100000000E1
3.452803449E2,1.400000000E1
3.454831953E2,4.300000000E1
3.456861067E2,6.600000000E1
3.458888960E2,6.100000000E1
3.460918989E2,2.300000000E1
3.462946577E2,1.700000000E1
3.464975385E2,2.000000000E1
3.467003889E2,5.100000000E1
3.469032392E2,6.000000000E1
3.471061506E2,3.900000000E1
3.473089704E2,7.000000000E0
3.475120954E2,1.900000000E1
3.477147321E2,2.400000000E1
3.479175825E2,5.100000000E1
3.481204634E2,4.700000000E1
3.483233137E2,1.900000000E1
3.485262251E2,1.600000000E1
3.487290144E2,1.700000000E1
3.489322920E2,3.500000000E1
3.491347761E2,5.200000000E1
3.493376570E2,3.900000000E1
3.495404768E2,1.000000000E1
3.499464216E2,1.700000000E1
3.501490278E2,5.300000000E1
3.503519087E2,5.800000000E1
3.505547895E2,3.300000000E1
3.507576093E2,1.200000000E1
3.511633405E2,4.400000000E1
3.513666181E2,7.400000000E1
3.515690412E2,5.800000000E1
3.517718916E2,1.600000000E1
3.519747724E2,1.200000000E1
3.521775923E2,2.000000000E1
3.523806562E2,5.300000000E1
3.525833235E2,3.900000000E1
3.527861738E2,2.100000000E1
3.529890241E2,1.100000000E1
3.531918745E2,1.200000000E1
3.533947859E2,2.500000000E1
3.535975752E2,4.600000000E1
3.538008528E2,4.000000000E1
3.540033369E2,1.700000000E1
3.542061872E2,3.000000000E0
3.544090376E2,1.400000000E1
3.546118335E2,4.800000000E1
3.548150501E2,5.100000000E1
3.550175647E2,3.500000000E1
3.552204151E2,5.000000000E0
3.554232959E2,1.000000000E1
3.556261157E2,2.400000000E1
3.558289966E2,4.700000000E1
3.560318469E2,4.000000000E1
3.562351550E2,2.000000000E1
3.564375476E2,1.100000000E1
3.566403980E2,1.200000000E1
3.568432788E2,2.800000000E1
3.570460987E2,3.700000000E1
3.572491931E2,3.200000000E1
3.574517993E2,6.000000000E0
3.578575305E2,1.700000000E1
3.580603809E2,3.700000000E1
3.582632923E2,3.800000000E1
3.584660510E2,1.900000000E1
3.586689014E2,1.000000000E1
3.588718128E2,8.000000000E0
3.590746326E2,2.900000000E1
3.592774829E2,3.900000000E1
3.594803333E2,2.900000000E1
3.596834888E2,1.000000000E1
3.598860340E2,6.000000000E0
3.600888843E2,1.200000000E1
3.602920093E2,3.400000000E1
3.606975574E2,2.300000000E1
3.609003162E2,7.000000000E0
3.611031970E2,6.000000000E0
3.613060169E2,2.900000000E1
3.615088977E2,4.300000000E1
3.617117786E2,3.000000000E1
3.619145984E2,1.200000000E1
3.621177539E2,5.000000000E0
3.623203296E2,1.500000000E1
3.625232105E2,4.700000000E1
3.627260608E2,4.800000000E1
3.629289112E2,4.600000000E1
3.631318530E2,6.000000000E0
3.633345813E2,5.000000000E0
3.635374622E2,4.300000000E1
3.637403430E2,8.500000000E1
3.639431934E2,7.100000000E1
3.641460437E2,1.400000000E1
3.643488941E2,7.000000000E0
3.645520496E2,6.000000000E0
3.647546350E2,2.800000000E1
3.649574853E2,4.200000000E1
3.651603662E2,2.900000000E1
3.653632471E2,7.000000000E0
3.655661279E2,6.000000000E0
3.657690393E2,8.000000000E0
3.659717981E2,3.000000000E1
3.661746179E2,3.200000000E1
3.663774683E2,1.200000000E1
3.665803796E2,3.000000000E0
3.667831995E2,6.000000000E0
3.669863550E2,1.900000000E1
3.671889307E2,3.500000000E1
3.673917810E2,3.400000000E1
3.675946313E2,1.100000000E1
3.677974512E2,5.000000000E0
3.680004236E2,7.000000000E0
3.682031518E2,2.600000000E1
3.684060022E2,3.700000000E1
3.686088830E2,2.900000000E1
3.688117029E2,5.000000000E0
3.690145227E2,3.000000000E0
3.692174036E2,5.000000000E0
3.694206201E2,1.600000000E1
3.696231348E2,2.800000000E1
3.698260156E2,1.900000000E1
3.700288965E2,5.000000000E0
3.702317163E2,3.000000000E0
3.704346887E2,2.100000000E1
3.706374170E2,2.600000000E1
3.708402673E2,4.300000000E1
3.710431177E2,1.200000000E1
3.712459985E2,5.000000000E0
3.714488184E2,6.000000000E0
3.716516687E2,1.600000000E1
3.718548852E2,2.300000000E1
3.720573694E2,1.900000000E1
3.722602197E2,1.200000000E1
3.724631006E2,6.000000000E0
3.728689844E2,1.000000000E1
3.730715906E2,2.000000000E1
3.732744409E2,1.600000000E1
3.734773523E2,7.000000000E0
3.736801721E2,3.000000000E0
3.738830225E2,7.000000000E0
3.740858423E2,1.400000000E1
3.742887231E2,1.600000000E1
3.746943595E2,6.000000000E0
3.751000907E2,8.000000000E0
3.753032157E2,1.100000000E1
3.755057914E2,1.500000000E1
3.757086722E2,1.000000000E1
3.759115226E2,7.000000000E0
3.763173453E2,1.000000000E1
3.765201041E2,1.600000000E1
3.767229545E2,1.200000000E1
3.769258048E2,6.000000000E0
3.773315360E2,8.000000000E0
3.775343863E2,1.600000000E1
3.779400870E2,1.200000000E1
3.783458182E2,6.000000000E0
3.785486381E2,8.000000000E0
3.787516105E2,1.700000000E1
3.789543387E2,1.500000000E1
3.791571891E2,8.000000000E0
3.793600699E2,3.000000000E0
3.795629203E2,6.000000000E0
3.797658011E2,1.400000000E1
3.799686515E2,2.000000000E1
3.801718070E2,1.500000000E1
3.803743827E2,5.000000000E0
3.805772330E2,6.000000000E0
3.809829337E2,1.700000000E1
3.811859061E2,1.900000000E1
3.813886344E2,1.000000000E1
3.815914542E2,3.000000000E0
3.817943351E2,5.000000000E0
3.819971549E2,7.000000000E0
3.822003104E2,1.900000000E1
3.824028251E2,1.400000000E1
3.826061027E2,6.000000000E0
3.828085258E2,1.000000000E1
3.830113761E2,6.000000000E0
3.832142570E2,1.100000000E1
3.834170768E2,1.700000000E1
3.836201713E2,1.400000000E1
3.838227775E2,6.000000000E0
3.840256278E2,5.000000000E0
3.842284781E2,8.000000000E0
3.844313285E2,1.900000000E1
3.846342655E2,2.300000000E1
3.848370548E2,1.400000000E1
3.850398747E2,3.000000000E0
3.852427555E2,5.000000000E0
3.854456059E2,2.300000000E1
3.856484562E2,3.500000000E1
3.858513066E2,4.600000000E1
3.860544621E2,2.300000000E1
3.862570072E2,5.000000000E0
3.864598576E2,1.400000000E1
3.866627384E2,3.200000000E1
3.868655888E2,4.400000000E1
3.870685307E2,4.200000000E1
3.872713200E2,1.000000000E1
3.874742008E2,5.000000000E0
3.876770817E2,2.100000000E1
3.878799015E2,6.100000000E1
3.880827824E2,6.500000000E1
3.882856327E2,6.000000000E1
3.884886967E2,6.400000000E1
3.886913334E2,3.000000000E1
