sensor_type,device_type,timestamps,illuminance
light,smartphone,1529417020892806144,318.0
light,smartphone,1529417021095351040,276.0
light,smartphone,1529417021298141184,371.0
light,smartphone,1529417021500930048,359.0
light,smartphone,1529417021703658240,234.0
light,smartphone,1529417021906783232,176.0
light,smartphone,1529417022109236992,213.0
light,smartphone,1529417022312026112,394.0
light,smartphone,1529417022514816256,352.0
light,smartphone,1529417022717573888,190.0
light,smartphone,1529417022920761344,111.0
light,smartphone,1529417023123153152,99.0
light,smartphone,1529417023325942016,167.0
light,smartphone,1529417023528762112,162.0
light,smartphone,1529417023731521024,93.0
light,smartphone,1529417023934341120,64.0
light,smartphone,1529417024137130240,89.0
light,smartphone,1529417024339919104,172.0
light,smartphone,1529417024542738944,217.0
light,smartphone,1529417024745498112,179.0
light,smartphone,1529417024948287232,144.0
light,smartphone,1529417025151046144,279.0
light,smartphone,1529417025353805056,520.0
light,smartphone,1529417025556624896,581.0
light,smartphone,1529417025759322112,458.0
light,smartphone,1529417025962112000,235.0
light,smartphone,1529417026164962048,280.0
light,smartphone,1529417026367660032,522.0
light,smartphone,1529417026570601984,563.0
light,smartphone,1529417026773178112,471.0
light,smartphone,1529417026975966976,395.0
light,smartphone,1529417027178726144,371.0
light,smartphone,1529417027381515264,588.0
light,smartphone,1529417027584579072,688.0
light,smartphone,1529417027787063040,637.0
light,smartphone,1529417027989795840,510.0
light,smartphone,1529417028192584960,468.0
light,smartphone,1529417028395343872,464.0
light,smartphone,1529417028598103040,636.0
light,smartphone,1529417028800923136,619.0
light,smartphone,1529417029003650816,835.0
light,smartphone,1529417029206470912,714.0
light,smartphone,1529417029409198848,756.0
light,smartphone,1529417029611958016,702.0
light,smartphone,1529417029814778112,839.0
light,smartphone,1529417030017505792,985.0
light,smartphone,1529417030220417024,848.0
light,smartphone,1529417030423054080,704.0
light,smartphone,1529417030625842944,665.0
light,smartphone,1529417030828845824,696.0
light,smartphone,1529417031031361024,840.0
light,smartphone,1529417031234394112,651.0
light,smartphone,1529417031436909056,472.0
light,smartphone,1529417031639697920,552.0
light,smartphone,1529417031842548992,1273.0
light,smartphone,1529417032045216000,1725.0
light,smartphone,1529417032248433152,2241.0
light,smartphone,1529417032450764032,1570.0
light,smartphone,1529417032653552896,1323.0
light,smartphone,1529417032856312064,2213.0
light,smartphone,1529417033059070976,3057.0
light,smartphone,1529417033261859840,3220.0
light,smartphone,1529417033464619008,3366.0
light,smartphone,1529417033667377920,1465.0
light,smartphone,1529417033870289152,1621.0
light,smartphone,1529417034072925952,1268.0
light,smartphone,1529417034275685120,1217.0
light,smartphone,1529417034478442752,1187.0
light,smartphone,1529417034681232896,933.0
light,smartphone,1529417034884236032,921.0
light,smartphone,1529417035086780928,695.0
light,smartphone,1529417035289540096,867.0
light,smartphone,1529417035492328960,1230.0
light,smartphone,1529417035695056896,1059.0
light,smartphone,1529417035898212864,1232.0
light,smartphone,1529417036100635904,1131.0
light,smartphone,1529417036303364096,1340.0
light,smartphone,1529417036506152960,1461.0
light,smartphone,1529417036708942848,1265.0
light,smartphone,1529417036911700992,1173.0
light,smartphone,1529417037114490880,1114.0
light,smartphone,1529417037317280000,1002.0
light,smartphone,1529417037520070144,997.0
light,smartphone,1529417037722798080,947.0
light,smartphone,1529417037925594112,988.0
light,smartphone,1529417038128413696,990.0
light,smartphone,1529417038331141888,998.0
light,smartphone,1529417038534052864,1354.0
light,smartphone,1529417038736720896,2101.0
light,smartphone,1529417038939479040,1918.0
light,smartphone,1529417039142268672,2184.0
light,smartphone,1529417039344996864,2119.0
light,smartphone,1529417039548060672,1820.0
light,smartphone,1529417039750514944,1889.0
light,smartphone,1529417039953304064,1879.0
light,smartphone,1529417040156092672,1667.0
light,smartphone,1529417040358851840,1570.0
light,smartphone,1529417040562006784,1125.0
light,smartphone,1529417040764399872,907.0
light,smartphone,1529417040967159040,913.0
light,smartphone,1529417041169947904,773.0
light,smartphone,1529417041372675840,737.0
light,smartphone,1529417041575465728,998.0
light,smartphone,1529417041778223872,994.0
light,smartphone,1529417041980982784,1271.0
light,smartphone,1529417042183924736,1167.0
light,smartphone,1529417042386562048,1409.0
light,smartphone,1529417042589289728,1651.0
light,smartphone,1529417042792078848,1792.0
light,smartphone,1529417042994838016,1646.0
light,smartphone,1529417043197901824,1958.0
light,smartphone,1529417043400355840,2032.0
light,smartphone,1529417043603115008,2428.0
light,smartphone,1529417043805933824,2791.0
light,smartphone,1529417044008601856,2812.0
light,smartphone,1529417044211390976,3407.0
light,smartphone,1529417044414179840,3539.0
light,smartphone,1529417044616909056,3404.0
light,smartphone,1529417044819727872,2944.0
light,smartphone,1529417045022456832,3095.0
light,smartphone,1529417045225214720,3043.0
light,smartphone,1529417045427973888,3489.0
light,smartphone,1529417045630702848,3947.0
light,smartphone,1529417045833735936,3641.0
light,smartphone,1529417046036219904,3680.0
light,smartphone,1529417046239008768,4303.0
light,smartphone,1529417046441767936,4817.0
light,smartphone,1529417046644495872,4945.0
light,smartphone,1529417046847254784,4235.0
light,smartphone,1529417047050013952,4206.0
light,smartphone,1529417047252803072,4300.0
light,smartphone,1529417047455592960,4505.0
light,smartphone,1529417047658350848,4247.0
light,smartphone,1529417047861124096,3732.0
light,smartphone,1529417048063883008,4078.0
light,smartphone,1529417048266642176,3744.0
light,smartphone,1529417048469583872,3690.0
light,smartphone,1529417048672189952,4030.0
light,smartphone,1529417048874948864,4824.0
light,smartphone,1529417049077768960,4591.0
light,smartphone,1529417049280497152,4815.0
light,smartphone,1529417049483591168,4177.0
light,smartphone,1529417049685984000,3712.0
light,smartphone,1529417049888742912,4093.0
light,smartphone,1529417050091532032,4679.0
light,smartphone,1529417050294260992,5085.0
light,smartphone,1529417050497050112,5256.0
light,smartphone,1529417050699839232,5120.0
light,smartphone,1529417050902566912,5350.0
light,smartphone,1529417051105417984,5314.0
light,smartphone,1529417051308084992,4296.0
light,smartphone,1529417051510812928,3310.0
light,smartphone,1529417051713633024,1575.0
light,smartphone,1529417051916360960,1564.0
light,smartphone,1529417052119425024,1799.0
light,smartphone,1529417052321878784,1783.0
light,smartphone,1529417052524637952,1624.0
light,smartphone,1529417052727458048,1454.0
light,smartphone,1529417052930125056,1418.0
light,smartphone,1529417053132882944,1591.0
light,smartphone,1529417053335642112,2042.0
light,smartphone,1529417053538400768,2085.0
light,smartphone,1529417053741282048,1662.0
light,smartphone,1529417053943918848,1606.0
light,smartphone,1529417054146678016,1093.0
light,smartphone,1529417054349436160,715.0
light,smartphone,1529417054552165120,652.0
light,smartphone,1529417054755259136,689.0
light,smartphone,1529417054957712896,939.0
light,smartphone,1529417055160440832,794.0
light,smartphone,1529417055363260928,465.0
light,smartphone,1529417055565957888,499.0
light,smartphone,1529417055768687104,595.0
light,smartphone,1529417055971475968,680.0
light,smartphone,1529417056174264832,728.0
light,smartphone,1529417056377115904,919.0
light,smartphone,1529417056579721984,588.0
light,smartphone,1529417056782511104,610.0
light,smartphone,1529417056985330944,718.0
light,smartphone,1529417057188059136,956.0
light,smartphone,1529417057391062016,1167.0
light,smartphone,1529417057593668096,1251.0
light,smartphone,1529417057796366080,1218.0
light,smartphone,1529417057999191040,1335.0
light,smartphone,1529417058201950208,1195.0
light,smartphone,1529417058405075200,1431.0
light,smartphone,1529417058607467008,1480.0
light,smartphone,1529417058810256128,1418.0
light,smartphone,1529417059013076224,835.0
light,smartphone,1529417059215774208,1064.0
light,smartphone,1529417059418563072,992.0
light,smartphone,1529417059621321984,1168.0
light,smartphone,1529417059824111104,1318.0
light,smartphone,1529417060026931200,1460.0
light,smartphone,1529417060229629184,1336.0
light,smartphone,1529417060432509952,1470.0
light,smartphone,1529417060635147008,1482.0
light,smartphone,1529417060837905152,1779.0
light,smartphone,1529417061040908288,2026.0
light,smartphone,1529417061243453184,1996.0
light,smartphone,1529417061446212096,2169.0
light,smartphone,1529417061649001984,2435.0
light,smartphone,1529417061851760128,2397.0
light,smartphone,1529417062054855168,2722.0
light,smartphone,1529417062257277952,2667.0
light,smartphone,1529417062460037120,2557.0
light,smartphone,1529417062662795776,2419.0
light,smartphone,1529417062865524224,2446.0
light,smartphone,1529417063068313088,2403.0
light,smartphone,1529417063271194112,2603.0
light,smartphone,1529417063473861120,2583.0
light,smartphone,1529417063676711936,2502.0
light,smartphone,1529417063879409152,2716.0
light,smartphone,1529417064082137088,2691.0
light,smartphone,1529417064284926976,2475.0
light,smartphone,1529417064487716096,2365.0
light,smartphone,1529417064690718976,2245.0
light,smartphone,1529417064893234176,2081.0
light,smartphone,1529417065096054272,1916.0
light,smartphone,1529417065298873088,1460.0
light,smartphone,1529417065501602048,1409.0
light,smartphone,1529417065704666112,1382.0
light,smartphone,1529417065907211264,1788.0
light,smartphone,1529417066109970176,1504.0
light,smartphone,1529417066312759040,1113.0
light,smartphone,1529417066515517952,1286.0
light,smartphone,1529417066718642944,1486.0
light,smartphone,1529417066921035264,1172.0
light,smartphone,1529417067123794176,454.0
light,smartphone,1529417067326583040,385.0
light,smartphone,1529417067529341952,428.0
light,smartphone,1529417067732131072,409.0
light,smartphone,1529417067934941952,405.0
light,smartphone,1529417068137700864,648.0
light,smartphone,1529417068340489984,779.0
light,smartphone,1529417068543248896,737.0
light,smartphone,1529417068746037760,939.0
light,smartphone,1529417068948796928,1355.0
light,smartphone,1529417069151586048,1802.0
light,smartphone,1529417069354527744,1616.0
light,smartphone,1529417069557164800,1095.0
light,smartphone,1529417069759923712,547.0
light,smartphone,1529417069962743040,247.0
light,smartphone,1529417070165501952,145.0
light,smartphone,1529417070368443904,96.0
light,smartphone,1529417070571019776,62.0
light,smartphone,1529417070773808896,81.0
light,smartphone,1529417070976628992,88.0
light,smartphone,1529417071179356928,240.0
light,smartphone,1529417071382451968,423.0
light,smartphone,1529417071584935680,469.0
light,smartphone,1529417071787663872,518.0
light,smartphone,1529417071990453248,930.0
light,smartphone,1529417072193211904,1053.0
light,smartphone,1529417072396397824,1310.0
light,smartphone,1529417072598759936,1719.0
light,smartphone,1529417072801549824,1725.0
light,smartphone,1529417073004338944,2058.0
light,smartphone,1529417073207066880,1634.0
light,smartphone,1529417073409826048,810.0
light,smartphone,1529417073612614912,1501.0
light,smartphone,1529417073815373824,535.0
light,smartphone,1529417074018254848,230.0
light,smartphone,1529417074220952832,1034.0
light,smartphone,1529417074423772160,5000.0
light,smartphone,1529417074626562048,4495.0
light,smartphone,1529417074829320192,1831.0
light,smartphone,1529417075032231936,1634.0
light,smartphone,1529417075234868992,1774.0
light,smartphone,1529417075437688320,2767.0
light,smartphone,1529417075640508160,2699.0
light,smartphone,1529417075843266816,3207.0
light,smartphone,1529417076046178304,2771.0
light,smartphone,1529417076248814848,2734.0
light,smartphone,1529417076451603968,2593.0
light,smartphone,1529417076654393856,2295.0
light,smartphone,1529417076857152000,4849.0
light,smartphone,1529417077060155904,11680.0
light,smartphone,1529417077262731008,10773.0
light,smartphone,1529417077465520896,10355.0
light,smartphone,1529417077668339968,13186.0
light,smartphone,1529417077871090944,15521.0
light,smartphone,1529417078074094080,20151.0
light,smartphone,1529417078276729856,32767.0
light,smartphone,1529417078682522880,23105.0
light,smartphone,1529417078884975872,22903.0
light,smartphone,1529417079088100864,23029.0
light,smartphone,1529417079290554880,21980.0
light,smartphone,1529417079493313024,19783.0
light,smartphone,1529417079696132864,19082.0
light,smartphone,1529417079898922752,8546.0
light,smartphone,1529417080102169856,1045.0
light,smartphone,1529417080304561920,499.0
light,smartphone,1529417080710109952,627.0
light,smartphone,1529417080912838912,1466.0
light,smartphone,1529417081116024832,1606.0
light,smartphone,1529417081318447872,1116.0
light,smartphone,1529417081521176064,275.0
light,smartphone,1529417081723995904,387.0
light,smartphone,1529417081926723840,637.0
light,smartphone,1529417082129483008,1327.0
light,smartphone,1529417082332210944,1346.0
light,smartphone,1529417082535001088,1017.0
light,smartphone,1529417082737880832,268.0
light,smartphone,1529417082940548864,369.0
light,smartphone,1529417083143307008,994.0
light,smartphone,1529417083346126848,1108.0
light,smartphone,1529417083548856064,1134.0
light,smartphone,1529417083751857920,390.0
light,smartphone,1529417083954404096,296.0
light,smartphone,1529417084157192960,436.0
light,smartphone,1529417084359951872,949.0
light,smartphone,1529417084562710016,940.0
light,smartphone,1529417084765865984,554.0
light,smartphone,1529417084968257792,263.0
light,smartphone,1529417085171047936,264.0
light,smartphone,1529417085373836800,520.0
light,smartphone,1529417085576595968,1102.0
light,smartphone,1529417085779812096,1030.0
light,smartphone,1529417085982144000,495.0
light,smartphone,1529417086184963840,295.0
light,smartphone,1529417086387723008,245.0
light,smartphone,1529417086590480896,485.0
light,smartphone,1529417086793271040,931.0
light,smartphone,1529417086996059904,811.0
light,smartphone,1529417087198818816,419.0
light,smartphone,1529417087401668864,203.0
light,smartphone,1529417087604397824,190.0
light,smartphone,1529417087807155968,400.0
light,smartphone,1529417088009965824,1125.0
light,smartphone,1529417088212754944,1034.0
light,smartphone,1529417088415665920,340.0
light,smartphone,1529417088618272000,131.0
light,smartphone,1529417088821061888,126.0
light,smartphone,1529417089023850752,218.0
light,smartphone,1529417089226578944,768.0
light,smartphone,1529417089429613056,912.0
light,smartphone,1529417089632157952,248.0
light,smartphone,1529417089834917120,70.0
light,smartphone,1529417090037735936,96.0
light,smartphone,1529417090240494848,773.0
light,smartphone,1529417090443619840,908.0
light,smartphone,1529417090646012928,358.0
light,smartphone,1529417090848802048,92.0
light,smartphone,1529417091051621888,57.0
light,smartphone,1529417091254349824,83.0
light,smartphone,1529417091457139968,341.0
light,smartphone,1529417091659897856,339.0
light,smartphone,1529417091862657024,227.0
light,smartphone,1529417092065446912,346.0
light,smartphone,1529417092268204800,339.0
light,smartphone,1529417092470994944,975.0
light,smartphone,1529417092673783808,663.0
light,smartphone,1529417092876542976,648.0
light,smartphone,1529417093079453952,422.0
light,smartphone,1529417093282090752,204.0
light,smartphone,1529417093484879872,499.0
light,smartphone,1529417093687668992,1168.0
light,smartphone,1529417093890427904,1044.0
light,smartphone,1529417094093491968,368.0
light,smartphone,1529417094296006912,112.0
light,smartphone,1529417094498795776,157.0
light,smartphone,1529417094701584896,343.0
light,smartphone,1529417094904313856,230.0
light,smartphone,1529417095107438848,254.0
light,smartphone,1529417095309891840,299.0
light,smartphone,1529417095512681984,217.0
light,smartphone,1529417095715439872,394.0
light,smartphone,1529417095918199040,343.0
light,smartphone,1529417096121384960,99.0
light,smartphone,1529417096323777792,64.0
light,smartphone,1529417096526536960,76.0
light,smartphone,1529417096729356032,57.0
light,smartphone,1529417096932084992,69.0
light,smartphone,1529417097134874112,96.0
light,smartphone,1529417097337693952,160.0
light,smartphone,1529417097540421888,136.0
light,smartphone,1529417097743271936,113.0
light,smartphone,1529417097946019072,46.0
light,smartphone,1529417098148777216,34.0
light,smartphone,1529417098351718912,60.0
light,smartphone,1529417098554356224,94.0
light,smartphone,1529417098757267968,101.0
light,smartphone,1529417098959874048,74.0
light,smartphone,1529417099162632192,37.0
light,smartphone,1529417099365422080,39.0
light,smartphone,1529417099568181248,44.0
light,smartphone,1529417099771367168,72.0
light,smartphone,1529417099973758976,76.0
light,smartphone,1529417100176518144,53.0
light,smartphone,1529417100379307008,23.0
light,smartphone,1529417100582066176,33.0
light,smartphone,1529417100785222144,65.0
light,smartphone,1529417100987613952,97.0
light,smartphone,1529417101190404096,80.0
light,smartphone,1529417101393223168,39.0
light,smartphone,1529417101595952128,29.0
light,smartphone,1529417101798741248,46.0
light,smartphone,1529417102001499904,83.0
light,smartphone,1529417102204318976,90.0
light,smartphone,1529417102407109120,89.0
light,smartphone,1529417102609837056,96.0
light,smartphone,1529417102812596224,87.0
light,smartphone,1529417103015385088,70.0
light,smartphone,1529417103218144000,106.0
light,smartphone,1529417103421055232,103.0
light,smartphone,1529417103623723264,64.0
light,smartphone,1529417103826481152,40.0
light,smartphone,1529417104029300992,44.0
light,smartphone,1529417104232060160,83.0
light,smartphone,1529417104435032064,106.0
light,smartphone,1529417104637639168,94.0
light,smartphone,1529417104840397056,49.0
light,smartphone,1529417105043217152,46.0
light,smartphone,1529417105245946112,51.0
light,smartphone,1529417105449040128,87.0
light,smartphone,1529417105854252288,61.0
light,smartphone,1529417106057041920,28.0
light,smartphone,1529417106259831040,29.0
light,smartphone,1529417106463048192,61.0
light,smartphone,1529417106665379072,81.0
light,smartphone,1529417106868168192,72.0
light,smartphone,1529417107070988032,53.0
light,smartphone,1529417107273715968,47.0
light,smartphone,1529417107476506112,64.0
light,smartphone,1529417107679295232,102.0
light,smartphone,1529417107882054144,111.0
light,smartphone,1529417108084844032,74.0
light,smartphone,1529417108287602176,37.0
light,smartphone,1529417108490392064,52.0
light,smartphone,1529417108693150976,94.0
light,smartphone,1529417108895940096,131.0
light,smartphone,1529417109098821120,112.0
light,smartphone,1529417109301488128,64.0
light,smartphone,1529417109504276992,88.0
light,smartphone,1529417109707097088,120.0
light,smartphone,1529417109909825280,172.0
light,smartphone,1529417110112798208,213.0
light,smartphone,1529417110315373056,204.0
light,smartphone,1529417110518163200,72.0
light,smartphone,1529417110720982784,117.0
light,smartphone,1529417110923711232,129.0
light,smartphone,1529417111126805248,135.0
light,smartphone,1529417111329259008,142.0
light,smartphone,1529417111532048128,99.0
light,smartphone,1529417111734838016,131.0
light,smartphone,1529417111937596160,156.0
light,smartphone,1529417112140752128,94.0
light,smartphone,1529417112343143936,221.0
light,smartphone,1529417112545934080,192.0
light,smartphone,1529417112748753920,142.0
light,smartphone,1529417112951482112,67.0
light,smartphone,1529417113154270976,58.0
light,smartphone,1529417113357060096,90.0
light,smartphone,1529417113559819008,184.0
light,smartphone,1529417113762639104,209.0
light,smartphone,1529417113965398272,176.0
light,smartphone,1529417114168126208,147.0
light,smartphone,1529417114370915072,195.0
light,smartphone,1529417114573704960,250.0
light,smartphone,1529417114776646912,276.0
light,smartphone,1529417114979283200,270.0
light,smartphone,1529417115182042112,330.0
light,smartphone,1529417115384861952,515.0
light,smartphone,1529417115587621120,442.0
light,smartphone,1529417115790593024,698.0
light,smartphone,1529417115993169152,785.0
light,smartphone,1529417116195958016,800.0
light,smartphone,1529417116398716928,152.0
light,smartphone,1529417116601659136,257.0
light,smartphone,1529417116804570112,549.0
light,smartphone,1529417117007054080,810.0
light,smartphone,1529417117209843968,938.0
light,smartphone,1529417117412663808,591.0
light,smartphone,1529417117615392000,258.0
light,smartphone,1529417117818547200,412.0
light,smartphone,1529417118020998912,750.0
light,smartphone,1529417118223788032,912.0
light,smartphone,1529417118426608128,747.0
light,smartphone,1529417118629396992,250.0
light,smartphone,1529417118832521984,271.0
light,smartphone,1529417119034976000,591.0
light,smartphone,1529417119237735168,853.0
light,smartphone,1529417119440555264,826.0
light,smartphone,1529417119643374080,513.0
light,smartphone,1529417119846499072,168.0
light,smartphone,1529417120048953088,384.0
light,smartphone,1529417120251741952,1063.0
light,smartphone,1529417120454532096,1771.0
light,smartphone,1529417120657320960,1898.0
light,smartphone,1529417120860476928,577.0
light,smartphone,1529417121062930176,806.0
light,smartphone,1529417121265689088,861.0
light,smartphone,1529417121468477952,1505.0
light,smartphone,1529417121671267072,2137.0
light,smartphone,1529417121874423040,1914.0
light,smartphone,1529417122076845824,663.0
light,smartphone,1529417122279634944,1022.0
light,smartphone,1529417122482425088,1930.0
light,smartphone,1529417122685183232,2607.0
light,smartphone,1529417122887942144,2490.0
light,smartphone,1529417123090732288,1328.0
light,smartphone,1529417123293459968,910.0
light,smartphone,1529417123496310016,1473.0
light,smartphone,1529417123699038208,1945.0
light,smartphone,1529417123901767168,1713.0
light,smartphone,1529417124104526080,1591.0
light,smartphone,1529417124307315200,821.0
light,smartphone,1529417124510287104,935.0
light,smartphone,1529417124712832000,1811.0
light,smartphone,1529417124915622144,1584.0
light,smartphone,1529417125118411008,1597.0
light,smartphone,1529417125321139200,1195.0
light,smartphone,1529417125524234240,771.0
light,smartphone,1529417125726717952,1194.0
light,smartphone,1529417125929507072,1955.0
light,smartphone,1529417126132266240,2163.0
light,smartphone,1529417126335055104,1962.0
light,smartphone,1529417126538241024,637.0
light,smartphone,1529417126740572928,862.0
light,smartphone,1529417126943362048,1742.0
light,smartphone,1529417127146182144,2019.0
light,smartphone,1529417127348941056,2645.0
light,smartphone,1529417127551668992,2036.0
light,smartphone,1529417127754458112,1125.0
light,smartphone,1529417127957230848,1411.0
light,smartphone,1529417128160110848,2097.0
light,smartphone,1529417128362778880,1912.0
light,smartphone,1529417128565567744,2120.0
light,smartphone,1529417128768356864,705.0
light,smartphone,1529417128971085824,823.0
light,smartphone,1529417129174118912,1763.0
light,smartphone,1529417129376633856,2391.0
light,smartphone,1529417129579422976,2289.0
light,smartphone,1529417129782181888,1930.0
light,smartphone,1529417129984971008,600.0
light,smartphone,1529417130188034816,920.0
light,smartphone,1529417130390489088,1619.0
light,smartphone,1529417130593277952,2314.0
light,smartphone,1529417130796097792,2192.0
light,smartphone,1529417130998795776,1073.0
light,smartphone,1529417131202042880,826.0
light,smartphone,1529417131404373760,1396.0
light,smartphone,1529417131607101696,2606.0
light,smartphone,1529417131809891840,2499.0
light,smartphone,1529417132012650752,1433.0
light,smartphone,1529417132215408896,520.0
light,smartphone,1529417132418168064,677.0
light,smartphone,1529417132620956672,1182.0
light,smartphone,1529417132823868928,2266.0
light,smartphone,1529417133026474752,2488.0
light,smartphone,1529417133229263872,1568.0
light,smartphone,1529417133432114944,774.0
light,smartphone,1529417133634843136,1026.0
light,smartphone,1529417133837846016,2973.0
light,smartphone,1529417134040359936,3144.0
light,smartphone,1529417134243149824,3041.0
light,smartphone,1529417134445938944,785.0
light,smartphone,1529417134648666880,605.0
light,smartphone,1529417134852097792,1024.0
light,smartphone,1529417135054214912,2337.0
light,smartphone,1529417135257004800,2585.0
light,smartphone,1529417135459824896,3294.0
light,smartphone,1529417135662583040,792.0
light,smartphone,1529417135865341696,838.0
light,smartphone,1529417136068100864,1971.0
light,smartphone,1529417136270889984,2617.0
light,smartphone,1529417136473710080,2378.0
light,smartphone,1529417136676408064,2067.0
light,smartphone,1529417136879166976,421.0
light,smartphone,1529417137081955840,725.0
light,smartphone,1529417137284683776,2327.0
light,smartphone,1529417137487656960,2914.0
light,smartphone,1529417137690263040,2855.0
light,smartphone,1529417137892959232,1565.0
light,smartphone,1529417138095778048,683.0
light,smartphone,1529417138298537216,1532.0
light,smartphone,1529417138501662208,3456.0
light,smartphone,1529417138704024064,3275.0
light,smartphone,1529417138906814208,2837.0
light,smartphone,1529417139109725184,613.0
light,smartphone,1529417139312301056,730.0
light,smartphone,1529417139515090176,1448.0
light,smartphone,1529417139717849088,1960.0
light,smartphone,1529417139920608256,1962.0
light,smartphone,1529417140123489024,1890.0
light,smartphone,1529417140326156032,552.0
light,smartphone,1529417140528945152,680.0
light,smartphone,1529417140731704064,1296.0
light,smartphone,1529417140934463232,1918.0
light,smartphone,1529417141137466112,1666.0
light,smartphone,1529417141340011008,1608.0
light,smartphone,1529417141542800128,586.0
light,smartphone,1529417141745588992,611.0
light,smartphone,1529417141948348160,1199.0
light,smartphone,1529417142151443200,2712.0
light,smartphone,1529417142353866240,2723.0
light,smartphone,1529417142556624128,2232.0
light,smartphone,1529417142759414016,605.0
light,smartphone,1529417142962142208,618.0
light,smartphone,1529417143164931072,1111.0
light,smartphone,1529417143367690240,2316.0
light,smartphone,1529417143570417920,2366.0
light,smartphone,1529417143773299200,1624.0
light,smartphone,1529417143975966976,835.0
light,smartphone,1529417144178695168,586.0
light,smartphone,1529417144381484032,608.0
light,smartphone,1529417144584243200,2446.0
light,smartphone,1529417144787276032,2452.0
light,smartphone,1529417144989760000,2136.0
light,smartphone,1529417145192519168,853.0
light,smartphone,1529417145395309056,572.0
light,smartphone,1529417145598036992,896.0
light,smartphone,1529417145800796160,1137.0
light,smartphone,1529417146003645952,1364.0
light,smartphone,1529417146206312960,1130.0
light,smartphone,1529417146409133056,582.0
light,smartphone,1529417146611891968,576.0
light,smartphone,1529417146814681088,755.0
light,smartphone,1529417147017440256,666.0
light,smartphone,1529417147220168192,1241.0
light,smartphone,1529417147423110144,651.0
light,smartphone,1529417147625686016,378.0
light,smartphone,1529417147828445184,403.0
light,smartphone,1529417148031227904,960.0
light,smartphone,1529417148233956096,1831.0
light,smartphone,1529417148437051136,1825.0
light,smartphone,1529417148639473920,968.0
light,smartphone,1529417148842263040,524.0
light,smartphone,1529417149045021952,485.0
light,smartphone,1529417149247781120,1090.0
light,smartphone,1529417149450540032,1414.0
light,smartphone,1529417149653267968,1123.0
light,smartphone,1529417149856056832,627.0
light,smartphone,1529417150058969088,591.0
light,smartphone,1529417150261604864,651.0
light,smartphone,1529417150464334080,879.0
light,smartphone,1529417150667122944,926.0
light,smartphone,1529417150869882112,888.0
light,smartphone,1529417151072914944,412.0
light,smartphone,1529417151275398912,450.0
light,smartphone,1529417151478158080,715.0
light,smartphone,1529417151680946944,1336.0
light,smartphone,1529417151883675904,1363.0
light,smartphone,1529417152086433792,1463.0
light,smartphone,1529417152289192960,638.0
light,smartphone,1529417152491951872,459.0
light,smartphone,1529417152694771968,966.0
light,smartphone,1529417152897469952,1638.0
light,smartphone,1529417153100259072,1871.0
light,smartphone,1529417153303017984,1603.0
light,smartphone,1529417153505776896,651.0
light,smartphone,1529417153708749056,431.0
light,smartphone,1529417153911324928,1809.0
light,smartphone,1529417154114114048,2406.0
light,smartphone,1529417154316903168,2752.0
light,smartphone,1529417154519661824,1369.0
light,smartphone,1529417154722726144,363.0
light,smartphone,1529417154925179904,531.0
light,smartphone,1529417155127938048,2737.0
light,smartphone,1529417155533456128,2600.0
light,smartphone,1529417155736244992,519.0
light,smartphone,1529417155938972928,399.0
light,smartphone,1529417156141762816,1295.0
light,smartphone,1529417156344613120,2997.0
light,smartphone,1529417156547311104,3653.0
light,smartphone,1529417156750039040,2291.0
light,smartphone,1529417156952828928,506.0
light,smartphone,1529417157155586816,701.0
light,smartphone,1529417157358589952,1547.0
light,smartphone,1529417157561135104,1825.0
light,smartphone,1529417157763924992,2387.0
light,smartphone,1529417157966720256,756.0
light,smartphone,1529417158169447936,458.0
light,smartphone,1529417158372541952,665.0
light,smartphone,1529417158574995968,3101.0
light,smartphone,1529417158777724160,3444.0
light,smartphone,1529417158980514048,2996.0
light,smartphone,1529417159183271936,666.0
light,smartphone,1529417159386062080,780.0
light,smartphone,1529417159588790016,1145.0
light,smartphone,1529417159791549184,1355.0
light,smartphone,1529417159994399232,1758.0
light,smartphone,1529417160197097216,1466.0
light,smartphone,1529417160399825152,641.0
light,smartphone,1529417160602614016,883.0
light,smartphone,1529417160805342976,1524.0
light,smartphone,1529417161008376064,1724.0
light,smartphone,1529417161210891008,2265.0
light,smartphone,1529417161413650176,826.0
light,smartphone,1529417161616529920,613.0
light,smartphone,1529417161819166976,1378.0
light,smartphone,1529417162022384128,3444.0
light,smartphone,1529417162224715008,3715.0
light,smartphone,1529417162427504128,2071.0
light,smartphone,1529417162630323968,645.0
light,smartphone,1529417162833082880,679.0
light,smartphone,1529417163036573952,2804.0
light,smartphone,1529417163238600960,3852.0
light,smartphone,1529417163441359104,3527.0
light,smartphone,1529417163644239872,1514.0
light,smartphone,1529417163846877184,490.0
light,smartphone,1529417164049636096,687.0
light,smartphone,1529417164252424960,2792.0
light,smartphone,1529417164455367168,3878.0
light,smartphone,1529417164658216960,4209.0
light,smartphone,1529417164860702208,1338.0
light,smartphone,1529417165063460096,637.0
light,smartphone,1529417165266249984,1025.0
light,smartphone,1529417165469008128,3328.0
light,smartphone,1529417165672225024,4330.0
light,smartphone,1529417165874587136,2658.0
light,smartphone,1529417166077346304,522.0
light,smartphone,1529417166280105216,669.0
light,smartphone,1529417166482863104,1466.0
light,smartphone,1529417166685622016,4160.0
light,smartphone,1529417166888412160,4494.0
