,acc_x,acc_y,acc_z,lin_acc_x,lin_acc_y,lin_acc_z,mag_x,mag_y,mag_z,gyr_x,gyr_y,gyr_z,light_illuminance,loc_latitude,loc_height,loc_velocity,labelCycling,labelWalking,labelSitting,labelRunning,labelStanding,labelWalkingStairs,labelElevator,labelJumping,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,acc_x_temp_mean_ws_120,acc_y_temp_mean_ws_120,acc_z_temp_mean_ws_120,lin_acc_x_temp_mean_ws_120,lin_acc_y_temp_mean_ws_120,lin_acc_z_temp_mean_ws_120,mag_x_temp_mean_ws_120,mag_y_temp_mean_ws_120,mag_z_temp_mean_ws_120,gyr_x_temp_mean_ws_120,gyr_y_temp_mean_ws_120,gyr_z_temp_mean_ws_120,light_illuminance_temp_mean_ws_120,loc_latitude_temp_mean_ws_120,loc_height_temp_mean_ws_120,loc_velocity_temp_mean_ws_120,pca_1_temp_mean_ws_120,pca_2_temp_mean_ws_120,pca_3_temp_mean_ws_120,pca_4_temp_mean_ws_120,pca_5_temp_mean_ws_120,pca_6_temp_mean_ws_120,pca_7_temp_mean_ws_120,pca_8_temp_mean_ws_120,pca_9_temp_mean_ws_120,acc_x_temp_std_ws_120,acc_y_temp_std_ws_120,acc_z_temp_std_ws_120,lin_acc_x_temp_std_ws_120,lin_acc_y_temp_std_ws_120,lin_acc_z_temp_std_ws_120,mag_x_temp_std_ws_120,mag_y_temp_std_ws_120,mag_z_temp_std_ws_120,gyr_x_temp_std_ws_120,gyr_y_temp_std_ws_120,gyr_z_temp_std_ws_120,light_illuminance_temp_std_ws_120,loc_latitude_temp_std_ws_120,loc_height_temp_std_ws_120,loc_velocity_temp_std_ws_120,pca_1_temp_std_ws_120,pca_2_temp_std_ws_120,pca_3_temp_std_ws_120,pca_4_temp_std_ws_120,pca_5_temp_std_ws_120,pca_6_temp_std_ws_120,pca_7_temp_std_ws_120,pca_8_temp_std_ws_120,pca_9_temp_std_ws_120,acc_x_temp_MAD_ws_120,acc_y_temp_MAD_ws_120,acc_z_temp_MAD_ws_120,lin_acc_x_temp_MAD_ws_120,lin_acc_y_temp_MAD_ws_120,lin_acc_z_temp_MAD_ws_120,mag_x_temp_MAD_ws_120,mag_y_temp_MAD_ws_120,mag_z_temp_MAD_ws_120,gyr_x_temp_MAD_ws_120,gyr_y_temp_MAD_ws_120,gyr_z_temp_MAD_ws_120,light_illuminance_temp_MAD_ws_120,loc_latitude_temp_MAD_ws_120,loc_height_temp_MAD_ws_120,loc_velocity_temp_MAD_ws_120,pca_1_temp_MAD_ws_120,pca_2_temp_MAD_ws_120,pca_3_temp_MAD_ws_120,pca_4_temp_MAD_ws_120,pca_5_temp_MAD_ws_120,pca_6_temp_MAD_ws_120,pca_7_temp_MAD_ws_120,pca_8_temp_MAD_ws_120,pca_9_temp_MAD_ws_120,cluster
2018-06-19 14:06:16.750,-3.82539903738,0.252446655443,9.11285166162,-0.137742713274,-0.530281602038,-0.151446286365,-8.07846630672,-10.8514307723,-43.2815806208,-0.30727161529,-0.500233221167,0.356186760922,28083.0,52.333971565,4.8654626175,10.7019928,0,0,1,0,0,0,0,0,1.05634606338,0.275940028448,0.586452742728,0.0550492331432,-0.0214523527393,0.096820393325,0.0138501805574,-0.0431656496248,0.101079004138,-7.41525852088,-7.4445108045,0.291297039724,-0.918646571146,-1.30909987172,0.637755051807,16.5891818611,28.3410829615,12.0935801964,-0.115587519319,-0.107609039207,0.0405010316623,3425.51033058,52.3338770823,4.86559010324,13.0686079041,0.320299371325,-0.161637167061,-0.272671740618,-0.0193305988863,-0.202494103846,-0.0328971103815,-0.0501608927613,0.0329795603096,0.000633768452854,2.50080306291,2.22601276807,2.69373964294,3.57294876209,2.4636445238,1.28489368547,9.16651851834,13.5549634275,16.0946300775,0.441379594609,0.879897589786,1.46012628402,6026.98360729,6.29364402516e-05,0.000101626771017,2.19466840766,0.196045251146,0.135797708987,0.229906338952,0.250531472837,0.103164767059,0.169591985144,0.129418962906,0.0771182605727,0.0448652070701,244.799430075,290.156811313,162.93417023,357.669411941,256.919314605,126.379449658,1101.20272259,2855.16139312,1642.94627393,38.2054423597,91.9473727184,150.83808562,381453.75,0.066120166797,0.138187730752,735.843608139,37.9552655568,15.2515795029,31.1400047703,26.00466335,23.222079303,17.5048423153,14.1220005403,8.34705544774,4.43740832576,2
2018-06-19 14:06:19.500,-0.740291898933,-1.06481504418,9.73792116589,-0.0484255384094,-0.146644780809,0.0783117331665,-17.3225633579,-5.95431590625,-41.8637793402,0.289063558731,0.187272911428,-0.0601258843759,28230.0,52.33397571,4.86546563,9.4991882325,0,0,1,0,0,0,0,0,1.11244349038,0.238492415394,0.638115648858,0.0440801593695,-0.117148821449,-0.00893772253207,0.0550352878061,-0.0321940308436,0.104468351698,-6.8140256007,-6.8704354874,1.204813118,-0.888259756635,-1.27531750795,0.578563253798,13.285852804,24.6375241121,6.96542185486,-0.106833556404,-0.101413733556,0.0504152592707,5892.19628099,52.333895409,4.86556379523,12.7020172622,0.400073656057,-0.120186748206,-0.185988091689,-0.0136736901447,-0.193373263661,-0.0304099201613,-0.0403324383881,0.0267704327455,0.00768547064209,3.15844836525,2.8354044442,3.79186415815,3.52688934762,2.42320730151,1.28061860463,13.5177648458,16.1797291224,22.1723628026,0.419564710654,0.84625751748,1.43033347354,9228.7937349,5.92734746228e-05,9.26103998963e-05,2.30813900731,0.297462594592,0.172279576262,0.347086894565,0.243231641054,0.10356914489,0.167076271829,0.131385009482,0.0781035198924,0.053512533308,309.556804589,322.29484242,265.000635541,339.653298679,242.565898016,121.616896796,1500.90553764,2682.30168106,2066.11521985,35.1668764507,85.2102388732,141.579165055,679922.75,0.0683403206056,0.14137109562,691.486140487,47.6079539707,17.2295434073,36.9735758191,24.03238876,22.1184576637,16.7608407617,13.8341022502,7.87047315568,5.27960953707,2
2018-06-19 14:06:22.250,-1.170379929,0.260039047051,9.71012917832,-0.00211600922015,-0.0151664979762,-0.00955441418927,-16.0811079694,-12.207083126,-39.9678492948,-0.00569738401788,-0.0213385924834,0.00488642891521,28144.0,52.33397571,4.86546563,8.41770629875,0,0,1,0,0,0,0,0,1.09024590537,0.31096489249,0.639089802313,0.0374441029282,-0.0953726758724,0.0136373716682,0.0501957850341,-0.0243644396613,0.0872548943192,-6.24209642047,-6.15528596729,2.12180607608,-0.808681783953,-1.2482757762,0.523484996075,10.3528875267,20.3078441878,1.92529344957,-0.103297351698,-0.107490424062,0.0481750409866,8335.13842975,52.3339115954,4.86554030132,12.2458845155,0.476643493877,-0.0714306596347,-0.0993547065417,-0.00961978283504,-0.17993651927,-0.0257509097046,-0.0335612290701,0.0206491926372,0.0146909778195,3.50762987259,3.48881377562,4.45365986483,3.46560627753,2.38018025318,1.27249549173,15.8758996394,18.6830184582,25.8088316314,0.407369298798,0.795232445121,1.40515430418,10992.3981926,5.44097966191e-05,8.08695180928e-05,2.51028763877,0.351639089697,0.205902959158,0.415704167819,0.235593357046,0.105201960432,0.16431973471,0.132036965321,0.0787704623189,0.0576132886039,367.630117948,372.924497375,367.554721585,316.012207971,227.923751252,116.273457459,1855.79433445,2586.86131819,2484.21180478,32.2851642031,76.2899928755,132.912381414,975518.75,0.0703087043947,0.144213998757,636.294078109,56.8729041716,20.0821532601,42.7963233199,22.3333031336,20.4926115832,15.953312935,13.5138274611,7.37749841503,5.91176872306,2
2018-06-19 14:06:25.000,-0.99138553413,0.123580168855,9.70616725901,-0.000618286554931,-0.0106872811528,0.00212624493807,-16.720950446,-9.90473983681,-39.5317218391,-0.00781857321702,-0.0145124058188,0.00109729008132,28538.0,52.33397571,4.86546563,8.209729004,0,0,1,0,0,0,0,0,1.09842786673,0.295738057864,0.642429870529,0.0363058925108,-0.112359210781,0.00895440465835,0.0543143806307,-0.0207616898609,0.0994531774759,-5.68156980937,-5.42410713542,3.02587373717,-0.805217372692,-1.15962791459,0.453175527915,7.3283342114,16.2580934555,-3.1501640371,-0.103265294741,-0.116211927955,0.0419538677131,10785.7665289,52.3339258629,4.86551995289,11.7272723239,0.55291152249,-0.0248414070506,-0.0122868748283,-0.00574382529573,-0.168550954914,-0.0178530400441,-0.0240600281253,0.0150522228982,0.0219817019164,3.76824980682,3.86974268843,4.87525452187,3.3840023323,2.34682997572,1.25034257888,17.5599757915,19.9712417676,28.1726431616,0.39426818263,0.757451549712,1.37637207193,12129.5049233,4.83667915843e-05,6.77098612963e-05,2.69395980654,0.386583098308,0.224282995685,0.460547097399,0.228636565197,0.105221226814,0.159584033985,0.131975039519,0.0787117548651,0.0615403563361,427.478626882,418.273630669,471.833757459,293.156227389,210.175019081,107.195546615,2221.76528744,2498.58649698,2910.14359383,29.0418153589,68.9713820769,123.779466142,1272044.75,0.0720443916505,0.146675909005,573.542002914,66.1013356944,22.9991327169,48.8624333668,20.7426513853,19.1149583048,14.689268529,13.0453391061,6.82691328997,6.67720966416,2
2018-06-19 14:06:27.750,-0.928334066758,0.0479846485643,9.72756456155,-0.00105356393797,-0.00169754070322,0.00168077468848,-17.3297061984,-9.98465441235,-40.5567328589,-0.00152744077425,0.00479779041628,-0.0122106328382,28757.0,52.33397571,4.86546563,8.3792541505,0,0,1,0,0,0,0,0,1.10765687898,0.294305857176,0.65218683788,0.0364679605676,-0.111906073072,0.00772374379157,0.0571253663035,-0.0232891569648,0.0974780398696,-5.10855887988,-4.67247904727,3.94655119207,-0.704600720051,-1.08069912727,0.382294959628,4.45140796935,12.1802098454,-8.17360410672,-0.0943861498371,-0.104659438562,0.0646586169737,13226.4917355,52.3339383913,4.86550288738,11.0225558702,0.627961654542,0.0223018322503,0.074842502907,0.0029880401688,-0.15611627168,-0.0132296542252,-0.0164258012308,0.00717924199893,0.0308337492464,3.91596301003,4.04998128102,5.09226790755,3.22842441828,2.27663687337,1.19445820682,18.6853780986,20.3354580532,29.397983843,0.386387573226,0.680112042682,1.31834748919,12770.6769489,4.11882226876e-05,5.40317449484e-05,2.48800015358,0.406117509476,0.231773670736,0.486487770079,0.21456188479,0.101408482819,0.151314440813,0.128454298304,0.0757676297274,0.0634291940516,483.659671977,459.210312994,576.097469085,261.852733171,191.364633335,97.1947993642,2569.87336449,2405.89900371,3327.48464077,26.3416341917,58.9721586928,110.721580089,1567372.5,0.0735702705568,0.148739660226,488.271317718,75.1824015876,25.8976980936,55.0027614484,18.4727883059,17.6103616095,13.2023683725,12.2701812399,5.91117289575,7.26700208751,2
2018-06-19 14:06:30.500,-1.14039294659,-0.0803554834272,9.76243791716,-0.111060468248,-0.00215271345789,-0.0194497762938,-16.6815900158,-8.61063621754,-41.3566084886,0.0103313659906,-0.014356340379,0.0122309126246,28627.0,52.33397571,4.86546563,8.494671631,0,0,1,0,0,0,0,0,1.10749719961,0.276556897234,0.646160889412,0.0397767387209,-0.10732807523,0.0173484866136,0.0557496080398,-0.0250290430515,0.101146461783,-4.49292555674,-3.90162523085,4.93569382986,-0.577661232467,-0.958732424189,0.279786409006,1.34221279225,8.21427240109,-13.8182956742,-0.0837725771192,-0.1023124452,0.0433221613165,15705.1528926,52.3339489884,4.8654891351,10.3562735316,0.706966047514,0.0675501026787,0.167612363241,0.00602802446686,-0.143002112317,-0.00607868591712,-0.00727655739823,-0.00220712355221,0.040204038675,3.91420920031,4.05873361192,5.0537670415,3.00986496447,2.1973884813,1.0474593022,19.1413810762,19.8936678124,29.1794358657,0.377447756371,0.596382446661,1.24402244401,12875.8506709,3.36423314229e-05,4.06614900881e-05,2.05815145684,0.407249334596,0.230270920793,0.490268299095,0.197546940934,0.0950636692716,0.139279969965,0.123343873496,0.0627656154059,0.0634460367743,533.292894789,497.024016938,671.614372233,224.530509057,170.48993171,80.1459986592,2938.30576462,2317.62197474,3684.5769828,23.7494758618,48.6511445361,96.120925279,1867290.5,0.0748634529298,0.150402868234,407.65116143,84.7419331869,28.8947815626,60.476871726,16.037418361,16.0235483086,11.4502867425,11.3710621034,4.86897134704,7.85068160266,2
2018-06-19 14:06:33.250,-1.05817456335,0.043044592123,9.71679332651,0.04639604607,-0.0356817069196,-0.017844274933,-16.8938270998,-10.9341831385,-40.7365364161,0.0238859377615,0.0130804612485,-0.0198292827937,28625.0,52.33397741,4.86544339,9.77686767675,0,0,1,0,0,0,0,0,1.10799626892,0.300905833408,0.64605623275,0.0371682944156,-0.105278371899,0.00997624369684,0.053109254014,-0.0286216211219,0.0945665714708,-3.89688628903,-3.14692334319,5.94517614866,-0.506294961492,-0.774180975933,0.21299912544,-1.86414973344,4.66130668616,-19.5741438567,-0.0832814622481,-0.0823128894092,0.0611627409968,18158.4008264,52.3339580175,4.86547746087,9.87634161342,0.78651348756,0.108341359017,0.259848071073,0.0158589905557,-0.130539142401,0.000906990921256,0.00279230886714,-0.00858928322276,0.0498392123332,3.82068879129,3.94040479636,4.78014459327,2.74600375392,1.97279634012,0.911000615128,18.8654836395,19.2665329327,27.6820979765,0.373986342421,0.556750386395,1.12151631134,12512.4505944,2.54074830163e-05,2.98580454988e-05,1.63918347337,0.391610783258,0.225972826721,0.475488367989,0.177120910704,0.0872009621947,0.123631044432,0.114108234881,0.0559407569354,0.0625436674045,581.63127066,537.146134846,766.039452735,186.039207167,139.29958522,64.0886269028,3321.34344372,2284.22968945,4029.60799308,22.3765300147,41.7474819881,79.5481670739,2164133.5,0.0759544563478,0.151815259896,349.579399345,94.3671732297,32.4712117292,65.8644316785,13.6368498733,14.5155289805,9.55807176277,10.156313189,4.13945934373,8.51500563278,2
2018-06-19 14:06:36.000,-1.27420488883,0.528979164603,9.65313427402,0.0472671831624,-0.00885551936503,-0.0336947822559,-16.0757819507,-11.2257560272,-40.7921156138,-0.0170371720357,-0.00231307963518,0.0085253951533,28017.0,52.33397741,4.86544339,11.1414917,0,0,1,0,0,0,0,0,1.09459410134,0.307730945226,0.632422303331,0.0425515354897,-0.0965171851489,0.0194522421361,0.0511776770084,-0.0277090540118,0.0929056682701,-3.21614731248,-2.37930139738,6.86495920461,-0.326065520832,-0.654691549169,0.149338083997,-5.2154580707,0.764096165758,-24.7984626386,-0.0845498656122,-0.0827677044237,0.0581176231395,20479.4876033,52.333965022,4.86546778103,9.6150266541,0.861199925356,0.153982585003,0.3497897801,0.0193670104519,-0.120277034438,0.00210766246294,0.0120254926123,-0.0141166833513,0.0582807766006,3.51804462223,3.73456283217,4.41391491513,2.39382806067,1.75053355466,0.837494402511,17.9255816385,17.5850381648,25.5628063508,0.369695256697,0.503308658972,0.980962363698,11677.4530844,1.79422250677e-05,2.04419008021e-05,1.19437463923,0.363691665136,0.209366723691,0.442936429272,0.153511518712,0.0781393158081,0.109944225904,0.104481784978,0.0526841401125,0.059492449739,630.142532654,585.01977614,866.867029268,142.744777275,111.791187281,55.3918852139,3697.2052855,2238.72005073,4421.31029758,20.90525311,34.2827290452,61.9955952279,2444985.0,0.0767936897462,0.152987802468,317.960289238,103.404232269,35.7807570289,71.3240119233,11.1101190466,13.2738139032,7.87768664223,9.20560614713,3.58838110561,8.99247891729,2
2018-06-19 14:06:38.750,-1.469151158,0.525523927734,9.62653286508,-0.025648168105,0.00993704543894,-0.00402605767424,-15.3736457111,-11.3637630275,-40.2467947291,0.000547604329693,-0.00505313038218,0.00945917997576,28492.0,52.33397741,4.86544339,11.595516965,0,0,1,0,0,0,0,0,1.09587044583,0.312097545843,0.632103110475,0.0460513630181,-0.0952047691029,0.0268813572659,0.048826200729,-0.0266961530685,0.100658337352,-2.60653166213,-1.59322511365,7.75789170101,-0.26218684767,-0.44917564898,0.0544551213014,-8.53223263383,-3.01556196189,-30.0322893563,-0.0814007998857,-0.0909930473814,0.0366001202216,22845.768595,52.333970027,4.86546071988,9.72439471797,0.93525388962,0.198897769039,0.439444412378,0.0213792019915,-0.111152921739,0.00999292349032,0.0248702415191,-0.0200704511019,0.0675592747211,3.09753390593,3.31562820802,3.84538146552,2.00534358528,1.42805189886,0.714856618587,16.0342726344,15.2274775589,22.0042122196,0.35987626782,0.436353058966,0.833855713014,10288.6256529,1.18498703178e-05,1.23943375631e-05,1.29760382331,0.317506650227,0.183841998505,0.387596027193,0.127179651764,0.0716827699873,0.0906707216427,0.0912774333907,0.0473956630557,0.0540457580348,677.162372114,631.419874862,968.265791845,103.318467626,80.1304563303,43.5281334356,4073.75247884,2225.13186453,4810.25871489,18.1211875434,26.6056055102,45.2173027908,2731305.0,0.0773925972169,0.153843725167,331.193825004,112.364762028,39.3670688448,76.7886415756,8.70333195033,12.1697962655,6.09286211982,8.06949555909,3.02359814089,9.44348404589,2
2018-06-19 14:06:41.500,-1.38529525342,0.486529018425,9.62754779286,0.00500248293772,-0.00259635739084,0.0124050215194,-15.4928187334,-12.3042856624,-39.5597527245,-0.000755776407621,-0.0113100392075,0.0071161544653,28226.0,52.33397741,4.86544339,11.52576904,0,0,1,0,0,0,0,0,1.09012517862,0.318965858006,0.628924695736,0.0427343808982,-0.0944133859134,0.0205086494481,0.0478636764347,-0.024123774569,0.0946995323028,-2.00491660732,-0.774862800576,8.65444089937,-0.11888812078,-0.260203795282,0.000285524531914,-11.7141568169,-6.83734052119,-35.0293462188,-0.0812507807433,-0.0734093903826,0.0703326202287,25169.9173554,52.3339732324,4.8654568743,9.89241491898,1.00686310246,0.244846567142,0.527321547849,0.0321075764074,-0.100885125437,0.0129426002909,0.0351774940112,-0.0250349632274,0.0778577841203,2.47863281205,2.51076268228,2.90649730045,1.38144335595,1.02677723804,0.489023223126,13.3458897854,11.0372026181,16.8420806137,0.353804245395,0.346335707147,0.569110038779,8136.03569195,7.88171700577e-06,9.85915609351e-06,1.33708228925,0.248860236876,0.136545715678,0.302157254709,0.0784964994204,0.0591763889458,0.0644881291799,0.0691077862577,0.0422236896031,0.0444116318023,722.76543966,673.543399241,1070.98378803,56.4965513903,51.4577379464,28.7891555887,4439.72668272,2204.84384159,5228.06653868,16.0803735531,17.4203821429,24.5997600361,3012527.0,0.0777740669435,0.154311025582,351.52426934,121.029476841,42.808055991,82.490129864,5.71101849028,10.9273929073,4.30658590674,6.65588498597,2.56608718135,9.89470666771,2
2018-06-19 14:06:44.250,-1.18845774948,0.442407564394,9.67600702456,-0.0105475116397,0.0070950192827,-0.0127524566652,-17.1541003657,-11.2871476626,-40.3190670947,-0.0372326300575,-0.0478562403599,0.000731560561442,27811.0,52.3339758,4.86545298333,11.8018717433,0,0,1,0,0,0,0,0,1.0928915067,0.306230126193,0.634112855999,0.0354506438287,-0.102452332616,0.0134995581834,0.0578649806394,-0.0183927779511,0.0884566960505,-1.3807122335,0.0108706290402,9.54408997851,-0.0260380936279,-0.0942822960644,-0.0528569922285,-15.3005860429,-10.2784632464,-40.2313487275,-0.0163385165959,-0.0406898526123,0.0464421439434,27482.518595,52.3339755058,4.86545582792,9.89897010308,1.08010635439,0.287002741264,0.617234638531,0.0390086589388,-0.0940040416542,0.0166243697474,0.0483437203769,-0.0292788485941,0.0880374263439,1.26971831174,0.833628028851,0.759851452464,0.261770575492,0.31120279537,0.161334686935,6.76533605869,2.67318078135,3.33788686821,0.157926394272,0.245194288218,0.223978600219,3868.93421804,2.98621186348e-06,1.02487414752e-05,1.33459354286,0.0977741717979,0.0461377431878,0.11099139802,0.0175419000768,0.04813375685,0.0236881242461,0.0316353999692,0.0159438889251,0.0291364348621,763.669051945,718.107358739,1170.95190003,14.5613489001,26.2197296652,15.9065850297,4801.75534817,2227.45910369,5624.74677706,7.26614742944,9.9478946973,7.61001913201,3292351.75,0.0780487251466,0.154439294778,352.317445991,129.891910334,46.3189739068,87.8726935763,3.82024288645,10.0947817525,2.69461973698,5.20065101444,1.67643827639,10.3456795728,2
2018-06-19 14:06:47.000,-1.14095422652,0.287182420241,9.69520783763,-0.0103754837957,-0.00369490271619,-0.0111728369018,-16.6958307438,-9.77473380204,-39.3263250334,0.014064500946,0.00171014243658,0.00411176624595,26548.5,52.33397572,4.86545353,12.371691896,0,0,1,0,0,0,0,0,1.07299892827,0.286302605868,0.607484672722,0.0370820032616,-0.104573948638,0.00554711801763,0.0562014327735,-0.0161758090142,0.0845295223708,-1.10651667645,0.133098968264,9.6835282855,-0.00962007975745,-0.0225260369461,-0.0202163186393,-16.8969496383,-10.2367144618,-40.5706263231,0.0039985806675,-0.00306442881798,0.00215947204166,28050.9896694,52.3339763084,4.86545537351,10.03896555,1.09722612652,0.293192448823,0.636690806226,0.0380914739349,-0.105263249795,0.0106399669933,0.0557711586088,-0.0243084381444,0.0917739930948,0.293255464909,0.509394077995,0.0626272065767,0.0529854528253,0.0794071965587,0.0788519941328,1.09601598977,2.20409252712,0.70743267239,0.0612777439801,0.0817003771699,0.032670514869,842.256542715,9.25183534456e-07,1.02078228384e-05,1.46749907579,0.0129147153068,0.0263731587245,0.0134841367324,0.00768942284869,0.0129414840574,0.0132171258333,0.00609113486948,0.00652527488626,0.0106780364517,790.755023792,732.896987596,1187.82393434,8.50682154079,21.4888764981,11.6643978028,4983.4159104,2222.40749918,5665.79935885,3.47918488025,3.82016635595,1.5081525778,3361136.75,0.07815553667,0.154492223702,369.256894348,131.963402649,47.0679285545,90.0599015771,3.47180791491,10.0431760222,2.04637330678,5.01066675319,1.11315880014,10.3037390212,2
2018-06-19 14:06:49.750,-1.24551191261,0.346603374228,9.70101292003,0.00961182662756,-0.0245956236721,-0.00246900670592,-16.55546861,-9.69978663597,-38.9265211422,0.0112291800386,-0.0293537708696,0.0334982473315,28035.0,52.3339776,4.86545559,12.37623291,0,0,1,0,0,0,0,0,1.09061616601,0.296751025807,0.625814791633,0.0417742966224,-0.110963820085,0.0119653114996,0.0565334413865,-0.0168640219003,0.104479459717,-1.15737449844,0.28371757387,9.68588498759,-0.00143878833283,-0.0031611787267,-0.00727438459532,-16.7688156074,-10.807025942,-40.4563365758,0.00270642348319,0.000119233848312,0.000407095247268,28024.0392562,52.3339764015,4.86545434785,10.251317275,1.09543416104,0.300321124748,0.636099585997,0.0397561757562,-0.102716372564,0.0125796744902,0.0548638691516,-0.0231386166839,0.09074365548,0.183332793744,0.211315297376,0.0450988540804,0.0444397897888,0.0197416710863,0.0348240889458,0.858495997624,1.13833953505,0.675191122151,0.0340644514219,0.0228781208948,0.012261679095,845.387486975,8.02727609976e-07,9.72161794213e-06,1.63152624898,0.0118513293456,0.0134034397495,0.013446386218,0.00388864510164,0.00788761592922,0.00845731034706,0.00464795828928,0.00501661336098,0.00991630091805,784.601227349,751.121838787,1188.10909441,8.88287949479,22.085745653,10.0940960965,4967.91169421,2291.41518627,5651.97029543,2.05815956519,2.15895737789,1.09542632479,3357875.75,0.0781669807618,0.154615247689,394.951451538,131.746574779,47.9304983038,89.9883639632,3.6409458613,9.73500385582,1.97852578678,4.9008847317,0.971447370147,10.1790681804,2
2018-06-19 14:06:52.500,-0.465724470349,0.913397468432,9.57447195869,0.461722371129,0.132487913309,1.1279876518,-14.2106453579,-17.8263919529,-39.6256693858,-0.60173128246,-0.495954521846,-0.726000209879,26742.5,52.33397845,4.86545797,10.5946370433,0,0,1,0,0,0,0,0,1.0638289329,0.368944276484,0.626783772964,-0.0909547731515,-0.0442914729138,0.0130018459299,-0.0149343116261,0.0850048373153,0.0481099721265,-1.15405281025,0.306123748431,9.67825531135,0.00654563492669,-0.00413409870071,-0.00483506803076,-16.7807377715,-10.8726906495,-40.355149997,-0.000342138568942,-0.00248397929452,-0.0120558850865,28019.0206612,52.3339766366,4.86545361215,10.4687170615,1.09506258915,0.301720218889,0.635618421235,0.0381500876917,-0.103086584031,0.0126272986837,0.0548770171973,-0.0225539899929,0.0909259043421,0.195614650298,0.263875964804,0.111861122856,0.0622945096049,0.0456559705911,0.191449827455,0.865633283686,1.4012634778,0.78462158704,0.0914863628034,0.0593775513106,0.103059851491,845.830158401,9.37374228238e-07,9.12513412207e-06,1.603952781,0.0125784853461,0.0170322762848,0.013586988846,0.0172502312479,0.00919035352261,0.0107458351653,0.00926976465899,0.0159187684751,0.0105808484891,785.003151482,753.832985883,1187.18590334,9.68211759903,22.3544049432,12.0899673432,4969.35427824,2299.36061321,5639.72671938,3.63714722228,3.12965959581,2.89964290622,3357268.5,0.0781669807618,0.154703939401,421.256823776,131.701614877,48.0997887272,89.9301430403,3.8296322786,9.77979944348,1.98428831529,4.96106565734,1.12680769069,10.2011202748,2
2018-06-19 14:06:55.250,-0.381874163801,-0.831982094647,9.77666246095,0.0260881355608,-0.0986981714397,0.0568619709386,-18.2857629626,-13.3319259774,-39.8267777436,-0.0110703093991,-0.052616872155,0.0105450892771,28652.7,52.33397845,4.86545797,10.57844238,0,0,1,0,0,0,0,0,1.11218271133,0.308416569196,0.658715184257,0.0180035149802,-0.106107362738,-0.0214796487134,0.05541267696,-0.0210609971913,0.0820556232178,-1.08302996239,0.214486447928,9.68498339773,0.00103076969812,-0.00536854179567,-0.00102436213376,-16.9262594044,-11.1669832399,-40.2182096848,-0.00136426220895,-0.00414174914942,-0.0126694234616,27989.0561983,52.3339768857,4.86545291579,10.6850304473,1.0952989822,0.302867331191,0.636034861561,0.0361255183678,-0.103358789197,0.00930856084079,0.0552339568942,-0.0221925536457,0.0891859649847,0.324553385319,0.426001444181,0.122301880871,0.068576581731,0.0476424692954,0.192315846027,1.1641437033,1.57216525563,0.798524526756,0.0926442778836,0.0628716824425,0.103566970507,864.40669654,1.01924317735e-06,8.44278609156e-06,1.43433015868,0.0128915081039,0.0168841810251,0.0140708750019,0.0185962676827,0.00961103674174,0.0156894825231,0.00986836269577,0.0164041103122,0.0128624408002,793.596916078,742.744872516,1188.00000265,9.5482309562,22.2050373309,11.8137441472,4986.9623963,2334.97001682,5623.15694857,3.9941932288,3.65453865934,3.18986209009,3353642.79883,0.0781669807618,0.154787862741,447.4307425,131.73021855,48.2385892886,89.9805322705,3.61432190759,9.81273626237,2.07120709638,5.00425536548,1.17748812033,9.99058760207,2
2018-06-19 14:06:58.000,-0.431485773405,-0.900759716226,9.79278345746,-0.0577223223444,0.00121983307098,-0.0222330841356,-18.8966152687,-13.2133130582,-38.9765295926,0.00593382945935,-0.0142097998996,0.0174846332317,28661.25,52.33397845,4.86545797,10.569104,0,0,1,0,0,0,0,0,1.11129817654,0.307364610389,0.657715108439,0.0221002548173,-0.115653355382,-0.0223359880275,0.0644698278606,-0.024263770817,0.0806930691148,-1.02661200988,0.129803659458,9.68934921618,-0.000298730499168,-0.005646740585,-0.000784693760701,-17.0237024228,-11.4292529597,-40.1786221599,-0.00111067361669,-0.00377518286995,-0.0123811301503,27983.0196281,52.3339771348,4.86545221942,10.8982111154,1.0959523136,0.303760921775,0.636747622896,0.0346795293349,-0.103136368111,0.00671546459052,0.0554515700169,-0.022604996343,0.0878562349343,0.390091153431,0.527611465128,0.12473160498,0.0692212640595,0.0489972160946,0.192394778088,1.24885615193,1.60825545859,0.821457109233,0.0926688283166,0.0629516547629,0.103585292152,861.089303496,1.03629928051e-06,7.63644384271e-06,1.20775009296,0.0136043455814,0.0167030478348,0.0150432129396,0.0190502925172,0.00957107517209,0.0180314706891,0.0100009730253,0.0164792647279,0.012810499446,800.423488272,732.498255139,1188.52826669,9.41774324359,22.1713752737,11.7847442723,4998.75300185,2366.70465408,5618.36685992,4.03177894825,3.70321836569,3.19096371704,3352912.375,0.0781669807618,0.15487178608,473.22560334,131.809271594,48.3467136938,90.0667763172,3.43935723005,9.78582330494,2.15556238041,5.0305865555,1.22739368683,9.82969025772,2
